qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
8959,1063,842,213,10,6,02:00.4,01:56.4,02:01.2
8960,1063,815,9,11,7,01:59.3,01:56.9,02:02.1
8961,1063,822,131,77,8,01:59.9,01:56.3,02:02.5
8962,1063,839,214,31,9,02:01.8,01:57.4,02:03.5
8963,1063,846,1,4,10,01:58.3,01:56.0,
8964,1063,844,6,16,11,02:00.7,01:57.7,
8965,1063,849,3,6,12,02:01.0,01:58.1,
8966,1063,832,6,55,13,02:01.2,01:58.1,
8967,1063,4,214,14,14,02:01.7,01:58.2,
8968,1063,840,117,18,15,02:01.6,01:58.2,
8969,1063,841,51,99,16,02:02.3,,
8970,1063,852,213,22,17,02:02.4,,
8971,1063,854,210,47,18,02:04.0,,
8972,1063,8,51,7,19,02:04.5,,
8973,1063,853,210,9,20,02:04.9,,
8974,1064,830,9,33,1,01:10.0,01:09.1,01:08.9
8975,1064,1,131,44,2,01:10.1,01:09.7,01:08.9
8976,1064,822,131,77,3,01:10.2,01:09.8,01:09.2
8977,1064,842,213,10,4,01:10.3,01:09.5,01:09.5
8978,1064,844,6,16,5,01:09.8,01:09.4,01:09.5
8979,1064,832,6,55,6,01:10.0,01:09.9,01:09.5
8980,1064,841,51,99,7,01:10.1,01:10.0,01:09.6
8981,1064,839,214,31,8,01:10.2,01:09.9,01:09.9
8982,1064,4,214,14,9,01:10.4,01:10.0,01:10.0
8983,1064,817,1,3,10,01:10.3,01:09.9,01:10.2
8984,1064,847,3,63,11,01:10.4,01:10.3,
8985,1064,840,117,18,12,01:10.4,01:10.4,
8986,1064,846,1,4,13,01:10.5,01:10.4,
8987,1064,849,3,6,14,01:10.1,01:11.2,
8988,1064,852,213,22,15,01:10.5,01:11.3,
8989,1064,815,9,11,16,01:10.5,,
8990,1064,20,117,5,17,01:10.7,,
8991,1064,9,51,88,18,01:11.3,,
8992,1064,854,210,47,19,01:11.4,,
8993,1064,853,210,9,20,01:11.9,,
8994,1065,822,131,77,1,01:20.7,01:20.0,01:19.6
8995,1065,1,131,44,2,01:20.5,01:19.9,01:19.7
8996,1065,830,9,33,3,01:21.0,01:20.2,01:20.0
8997,1065,846,1,4,4,01:20.9,01:20.1,01:20.0
8998,1065,817,1,3,5,01:21.3,01:20.4,01:20.0
8999,1065,842,213,10,6,01:21.4,01:20.6,01:20.3
9000,1065,832,6,55,7,01:21.1,01:20.8,01:20.5
9001,1065,844,6,16,8,01:21.2,01:20.8,01:20.5
9002,1065,815,9,11,9,01:21.3,01:20.9,01:20.6
9003,1065,841,51,99,10,01:21.2,01:20.7,01:20.8
9004,1065,20,117,5,11,01:21.4,01:20.9,
9005,1065,840,117,18,12,01:21.4,01:21.0,
9006,1065,4,214,14,13,01:21.5,01:21.1,
9007,1065,839,214,31,14,01:21.5,01:21.1,
9008,1065,847,3,63,15,01:21.9,01:21.4,
9009,1065,849,3,6,16,01:21.9,,
9010,1065,852,213,22,17,01:22.0,,
9011,1065,854,210,47,18,01:22.2,,
9012,1065,9,51,88,19,01:22.5,,
9013,1065,853,210,9,20,01:22.7,,
9014,1066,846,1,4,1,01:47.2,01:45.8,01:42.0
9015,1066,832,6,55,2,01:47.9,01:46.5,01:42.5
9016,1066,847,3,63,3,01:48.3,01:46.4,01:43.0
9017,1066,1,131,44,4,01:46.0,01:45.1,01:44.1
9018,1066,817,1,3,5,01:48.3,01:46.4,01:44.2
9019,1066,4,214,14,6,01:47.9,01:45.5,01:44.2
9020,1066,822,131,77,7,01:46.4,01:45.3,01:44.7
9021,1066,840,117,18,8,01:48.3,01:46.4,01:45.0
9022,1066,815,9,11,9,01:46.5,01:45.8,01:45.3
9023,1066,839,214,31,10,01:48.1,01:46.1,01:45.9
9024,1066,20,117,5,11,01:47.2,01:46.6,
9025,1066,842,213,10,12,01:47.8,01:46.6,
9026,1066,852,213,22,13,01:48.9,01:46.8,
9027,1066,849,3,6,14,01:48.3,,
9028,1066,844,6,16,15,01:48.5,,
9029,1066,8,51,7,16,01:49.6,,
9030,1066,854,210,47,17,01:49.8,,
9031,1066,841,51,99,18,01:51.0,,
9032,1066,853,210,9,19,01:53.8,,
9033,1066,830,9,33,20,,,
9036,1067,1,131,44,1,01:24.6,01:23.1,01:22.9
9037,1067,822,131,77,2,01:25.0,01:23.6,01:23.0
9038,1067,830,9,33,3,01:24.6,01:23.7,01:23.2
9039,1067,844,6,16,4,01:24.9,01:24.0,01:23.3
9040,1067,842,213,10,5,01:24.7,01:23.8,01:23.3
9041,1067,4,214,14,6,01:25.2,01:23.9,01:23.5
9042,1067,815,9,11,7,01:25.0,01:24.0,01:23.7
9043,1067,846,1,4,8,01:25.1,01:24.6,01:24.0
9044,1067,840,117,18,9,01:25.5,01:24.6,01:24.3
9045,1067,852,213,22,10,01:25.4,01:24.1,01:24.4
9046,1067,20,117,5,11,01:25.8,01:24.8,
9047,1067,839,214,31,12,01:25.4,01:24.8,
9048,1067,847,3,63,13,01:25.4,01:25.0,
9049,1067,854,210,47,14,01:25.6,01:25.2,
9050,1067,832,6,55,15,01:25.2,,
9051,1067,817,1,3,16,01:25.9,,
9052,1067,849,3,6,17,01:26.1,,
9053,1067,841,51,99,18,01:26.4,,
9054,1067,8,51,7,19,01:27.5,,
9055,1067,853,210,9,20,01:28.4,,
9056,1069,830,9,33,1,01:34.4,01:33.5,01:32.9
9057,1069,1,131,44,2,01:34.6,01:33.8,01:33.1
9058,1069,815,9,11,3,01:34.4,01:34.2,01:33.1
9059,1069,822,131,77,4,01:34.6,01:34.0,01:33.5
9060,1069,844,6,16,5,01:34.2,01:33.9,01:33.6
9061,1069,832,6,55,6,01:34.6,01:34.1,01:33.8
9062,1069,817,1,3,7,01:34.4,01:34.6,01:33.8
9063,1069,846,1,4,8,01:34.6,01:33.9,01:33.9
9064,1069,842,213,10,9,01:34.6,01:34.6,01:34.1
9065,1069,852,213,22,10,01:35.4,01:35.1,01:34.9
9066,1069,839,214,31,11,01:35.7,01:35.4,
9067,1069,20,117,5,12,01:35.3,01:35.5,
9068,1069,841,51,99,13,01:35.9,01:35.8,
9069,1069,4,214,14,14,01:35.8,01:44.5,
9070,1069,847,3,63,15,01:35.7,,
9071,1069,840,117,18,16,01:36.0,,
9072,1069,849,3,6,17,01:36.0,,
9073,1069,8,51,7,18,01:36.3,,
9074,1069,854,210,47,19,01:36.5,,
9075,1069,853,210,9,20,01:36.8,,
9076,1070,822,131,77,1,01:16.7,01:16.9,01:15.9
9077,1070,1,131,44,2,01:17.2,01:16.5,01:16.0
9078,1070,830,9,33,3,01:16.8,01:16.5,01:16.2
9079,1070,815,9,11,4,01:17.0,01:17.1,01:16.3
9080,1070,842,213,10,5,01:16.9,01:17.0,01:16.5
9081,1070,832,6,55,6,01:17.5,01:17.2,01:16.8
9082,1070,817,1,3,7,01:17.7,01:17.1,01:16.8
9083,1070,844,6,16,8,01:16.7,01:17.0,01:16.8
9084,1070,852,213,22,9,01:17.3,01:16.7,01:17.2
9085,1070,846,1,4,10,01:17.6,01:17.5,01:36.8
9086,1070,20,117,5,11,01:17.5,01:17.7,
9087,1070,8,51,7,12,01:17.6,01:18.0,
9088,1070,847,3,63,13,01:18.0,01:18.2,
9089,1070,841,51,99,14,01:17.9,01:18.3,
9090,1070,839,214,31,15,01:18.1,01:18.4,
9091,1070,4,214,14,16,01:18.5,,
9092,1070,849,3,6,17,01:18.8,,
9093,1070,854,210,47,18,01:18.9,,
9094,1070,853,210,9,19,01:19.3,,
9095,1070,840,117,18,20,01:20.9,,
9096,1071,1,131,44,1,01:08.7,01:08.1,01:07.9
9097,1071,830,9,33,2,01:09.3,01:08.5,01:08.4
9098,1071,822,131,77,3,01:09.0,01:08.4,01:08.5
9099,1071,815,9,11,4,01:09.2,01:09.0,01:08.5
9100,1071,842,213,10,5,01:09.3,01:08.9,01:08.8
9101,1071,832,6,55,6,01:09.0,01:09.0,01:08.8
9102,1071,844,6,16,7,01:09.2,01:08.9,01:09.0
9103,1071,846,1,4,8,01:09.4,01:09.0,01:09.0
9104,1071,817,1,3,9,01:09.4,01:09.1,01:09.0
9105,1071,4,214,14,10,01:09.4,01:09.1,01:09.1
9106,1071,839,214,31,11,01:09.4,01:09.2,
9107,1071,20,117,5,12,01:09.5,01:09.4,
9108,1071,852,213,22,13,01:09.4,01:09.5,
9109,1071,8,51,7,14,01:09.6,01:09.5,
9110,1071,841,51,99,15,01:09.3,01:10.2,
9111,1071,840,117,18,16,01:09.7,,
9112,1071,849,3,6,17,01:09.9,,
9113,1071,847,3,63,18,01:10.0,,
9114,1071,854,210,47,19,01:10.3,,
9115,1071,853,210,9,20,01:10.6,,
9136,1072,1,131,44,1,01:28.5,01:27.7,01:27.5
9137,1072,822,131,77,2,01:28.1,01:28.1,01:27.6
9138,1072,830,9,33,3,01:28.3,01:28.0,01:27.7
9139,1072,844,6,16,4,01:28.3,01:28.5,01:28.1
9140,1072,815,9,11,5,01:28.0,01:27.9,01:28.1
9141,1072,842,213,10,6,01:28.4,01:28.3,01:28.1
9142,1072,846,1,4,7,01:28.3,01:28.3,01:28.2
9143,1072,852,213,22,8,01:28.5,01:28.2,01:28.4
9144,1072,839,214,31,9,01:28.8,01:28.6,01:28.6
9145,1072,841,51,99,10,01:28.9,01:28.6,01:28.8
9146,1072,817,1,3,11,01:28.2,01:28.7,
9147,1072,8,51,7,12,01:28.9,01:28.9,
9148,1072,4,214,14,13,01:28.9,01:28.9,
9149,1072,847,3,63,14,01:28.9,01:29.1,
9150,1072,832,6,55,15,01:28.2,01:53.7,
9151,1072,849,3,6,16,01:29.2,,
9152,1072,20,117,5,17,01:29.2,,
9153,1072,840,117,18,18,01:29.4,,
9154,1072,854,210,47,19,01:29.5,,
9155,1072,853,210,9,20,01:30.5,,
9156,1073,830,9,33,1,01:23.3,01:22.8,01:22.1
9157,1073,1,131,44,2,01:22.8,01:23.1,01:22.5
9158,1073,846,1,4,3,01:23.6,01:23.3,01:22.9
9159,1073,815,9,11,4,01:23.4,01:23.1,01:22.9
9160,1073,832,6,55,5,01:23.6,01:23.2,01:23.0
9161,1073,822,131,77,6,01:23.1,01:23.2,01:23.0
9162,1073,844,6,16,7,01:23.5,01:23.2,01:23.1
9163,1073,852,213,22,8,01:23.4,01:23.4,01:23.2
9164,1073,839,214,31,9,01:23.8,01:23.4,01:23.4
9165,1073,817,1,3,10,01:23.8,01:23.4,01:23.4
9166,1073,4,214,14,11,01:23.8,01:23.5,
9167,1073,842,213,10,12,01:23.5,01:24.0,
9168,1073,840,117,18,13,01:24.1,01:24.1,
9169,1073,841,51,99,14,01:24.1,01:24.3,
9170,1073,20,117,5,15,01:24.2,01:24.3,
9171,1073,849,3,6,16,01:24.3,,
9172,1073,847,3,63,17,01:24.4,,
9173,1073,8,51,7,18,01:24.8,,
9174,1073,854,210,47,19,01:24.9,,
9175,1073,853,210,9,20,01:25.7,,
